"id","location","gender","country","country_total"
4147,동작구,남,오스트레일리아,3
4148,동작구,남,시리아,0
4149,동작구,남,이란,3
4150,동작구,남,가나,7
4151,동작구,남,사우디아라비아,0
4152,동작구,남,카메룬,0
4153,동작구,남,터키,5
4154,동작구,남,싱가포르,6
4155,동작구,남,뉴질랜드,10
4156,동작구,남,에티오피아,40
4157,동작구,남,브라질,4
4158,동작구,남,노르웨이,1
4159,동작구,남,이탈리아,3
4160,동작구,남,라오스,1
4161,동작구,남,모로코,1
4162,동작구,남,우간다,3
4163,동작구,남,아일랜드,5
4164,동작구,남,한국계러시아인,0
4165,동작구,남,스페인,10
4166,동작구,남,네덜란드,10
4167,동작구,남,멕시코,3
4168,동작구,남,예멘,0
4169,동작구,남,아랍에미리트연합,0
4170,동작구,남,타지키스탄,0
4171,동작구,남,스웨덴,2
4172,동작구,남,폴란드,1
4173,동작구,남,라이베리아,0
4174,동작구,남,케냐,1
4175,동작구,남,이라크,2
4176,동작구,남,요르단,1
4177,동작구,남,세네갈,1
4178,동작구,남,벨기에,3
4179,동작구,남,페루,4
4180,동작구,남,수단,1
4181,동작구,남,콜롬비아,1
4182,동작구,남,아프가니스탄,0
4183,동작구,남,스위스,2
4184,동작구,남,루마니아,0
4185,동작구,남,에콰도르,1
4186,동작구,남,리비아,0
4187,동작구,남,덴마크,0
4188,동작구,남,르완다,5
4189,동작구,남,핀란드,1
4190,동작구,남,그리스,0
4191,동작구,남,벨로루시,0
4192,동작구,남,오스트리아,1
4193,동작구,남,콩고민주공화국,2
4194,동작구,남,탄자니아,1
4195,동작구,남,알제리,0
4196,동작구,남,기니,1
4197,동작구,남,코트디부아르,1
4198,동작구,남,말리,0
4199,동작구,남,튀니지,2
4200,동작구,남,헝가리,1
4201,동작구,남,아제르바이잔,1
4202,동작구,남,이스라엘,0
4203,동작구,남,베네수엘라,0
4204,동작구,남,칠레,0
4205,동작구,남,불가리아,0
4206,동작구,남,체코,1
4207,동작구,남,앙골라,0
4208,동작구,남,아르헨티나,0
4209,동작구,남,포르투갈,2
4210,동작구,남,(마카오),1
4211,동작구,남,투르크메니스탄,1
4212,동작구,남,감비아,1
4213,동작구,남,잠비아,0
4214,동작구,남,쿠웨이트,0
4215,동작구,남,과테말라,3
4216,동작구,남,부룬디,4
4217,동작구,남,짐바브웨,2
4218,동작구,남,크로아티아,1
4219,동작구,남,아르메니아,0
4220,동작구,남,리투아니아,0
4221,동작구,남,파라과이,0
4222,동작구,남,브루나이,0
4223,동작구,남,세르비아,0
4224,동작구,남,볼리비아,0
4225,동작구,남,도미니카공화국,1
4226,동작구,남,엘살바도르,0
4227,동작구,남,오만,0
4228,동작구,남,가봉,0
4229,동작구,남,코스타리카,0
4230,동작구,남,파나마,0
4231,동작구,남,슬로바키아,0
4232,동작구,남,팔레스타인,0
4233,동작구,남,피지,0
4234,동작구,남,온두라스,1
4235,동작구,남,몰도바,1
4236,동작구,남,부르키나파소,0
4237,동작구,남,조지아,0
4238,동작구,남,슬로베니아,0
4239,동작구,남,시에라리온,0
4240,동작구,남,자메이카,0
4241,동작구,남,모잠비크,0
4242,동작구,남,라트비아,0
4243,동작구,남,토고,1
4244,동작구,남,레바논,2
4245,동작구,남,니카라과,0
4246,동작구,남,말라위,0
4247,동작구,남,우루과이,0
4248,동작구,남,마다가스카르,0
4249,동작구,남,부탄,1
4250,동작구,남,모리셔스,1
4251,동작구,남,아이티,0
4252,동작구,남,쿠바,0
4253,동작구,남,콩고,0
4254,동작구,남,남수단공화국,0
4255,동작구,남,아이슬란드,0
4256,동작구,남,키프로스,0
4257,동작구,남,알바니아,0
4258,동작구,남,에스토니아,0
4259,동작구,남,트리니다드토바고,1
4260,동작구,남,베냉,0
4261,동작구,남,기니비사우,0
4262,동작구,남,차드,2
4263,동작구,남,에리트레아,0
4264,동작구,남,모리타니,0
4265,동작구,남,(영국외지민),0
4266,동작구,남,룩셈부르크,0
4267,동작구,남,소말리아,0
4268,동작구,남,마케도니아,0
4269,동작구,남,솔로몬군도,1
4270,동작구,남,바레인,0
4271,동작구,남,보츠와나,0
4272,동작구,남,중앙아프리카공화국,0
4273,동작구,남,카타르,0
4274,동작구,남,바하마,0
4275,동작구,남,바베이도스,0
4276,동작구,남,니제르,0
4277,동작구,남,세인트크리스토퍼네비스,0
4278,동작구,남,벨리즈,0
4279,동작구,남,몬테네그로,0
4280,동작구,남,보스니아-헤르체고비나,0
4281,동작구,남,파푸아뉴기니,1
4282,동작구,남,몰타,0
4283,동작구,남,코모로,0
4284,동작구,남,가이아나,0
4285,동작구,남,몰디브,0
4286,동작구,남,레소토,0
4287,동작구,남,수리남,0
4288,동작구,남,코소보,0
4289,동작구,남,스와질란드,0
4290,동작구,남,키리바시,0
4291,동작구,남,통가,0
4292,동작구,남,나우루,0
4293,동작구,남,바누아투,0
4294,동작구,남,세인트루시아,0
4295,동작구,남,팔라우,0
4296,동작구,남,나미비아,0
4297,동작구,남,적도기니,0
4298,동작구,남,도미니카연방,0
4299,동작구,남,카보베르데,0
4300,동작구,남,그레나다,0
4301,동작구,남,기타,1
4302,동작구,여,한국계중국인,2667
4303,동작구,여,중국,2778
4304,동작구,여,베트남,412
4305,동작구,여,우즈베키스탄,26
4306,동작구,여,캄보디아,20
4307,동작구,여,필리핀,57
4308,동작구,여,인도네시아,27
4309,동작구,여,네팔,2
4310,동작구,여,태국,28
4311,동작구,여,스리랑카,17
4312,동작구,여,미국,91
4313,동작구,여,미얀마,7
4314,동작구,여,일본,127
4315,동작구,여,몽골,47
4316,동작구,여,(타이완),102
4317,동작구,여,방글라데시,2
4318,동작구,여,파키스탄,11
4319,동작구,여,카자흐스탄,15
4320,동작구,여,인도,14
4321,동작구,여,러시아(연방),43
4322,동작구,여,캐나다,11
4323,동작구,여,키르기즈,7
4324,동작구,여,영국,5
4325,동작구,여,프랑스,21
4326,동작구,여,이집트,7
4327,동작구,여,우크라이나,3
4328,동작구,여,말레이시아,17
4329,동작구,여,독일,14
4330,동작구,여,나이지리아,1
4331,동작구,여,남아프리카공화국,1
4332,동작구,여,동티모르,0
4333,동작구,여,(홍콩),14
4334,동작구,여,오스트레일리아,1
4335,동작구,여,시리아,0
4336,동작구,여,이란,3
4337,동작구,여,가나,1
4338,동작구,여,사우디아라비아,0
4339,동작구,여,카메룬,0
4340,동작구,여,터키,4
4341,동작구,여,싱가포르,11
4342,동작구,여,뉴질랜드,1
4343,동작구,여,에티오피아,12
4344,동작구,여,브라질,4
4345,동작구,여,노르웨이,1
4346,동작구,여,이탈리아,4
4347,동작구,여,라오스,2
4348,동작구,여,모로코,2
4349,동작구,여,우간다,1
4350,동작구,여,아일랜드,1
4351,동작구,여,한국계러시아인,1
4352,동작구,여,스페인,3
4353,동작구,여,네덜란드,5
4354,동작구,여,멕시코,2
4355,동작구,여,예멘,1
4356,동작구,여,아랍에미리트연합,0
4357,동작구,여,타지키스탄,0
4358,동작구,여,스웨덴,0
4359,동작구,여,폴란드,3
4360,동작구,여,라이베리아,0
4361,동작구,여,케냐,0
4362,동작구,여,이라크,0
4363,동작구,여,요르단,0
4364,동작구,여,세네갈,1
4365,동작구,여,벨기에,2
4366,동작구,여,페루,3
4367,동작구,여,수단,0
4368,동작구,여,콜롬비아,0
4369,동작구,여,아프가니스탄,0
4370,동작구,여,스위스,0
4371,동작구,여,루마니아,1
4372,동작구,여,에콰도르,2
4373,동작구,여,리비아,0
4374,동작구,여,덴마크,0
4375,동작구,여,르완다,1
4376,동작구,여,핀란드,3
4377,동작구,여,그리스,0
4378,동작구,여,벨로루시,2
4379,동작구,여,오스트리아,1
4380,동작구,여,콩고민주공화국,0
4381,동작구,여,탄자니아,0
4382,동작구,여,알제리,0
4383,동작구,여,기니,0
4384,동작구,여,코트디부아르,0
4385,동작구,여,말리,0
4386,동작구,여,튀니지,1
4387,동작구,여,헝가리,0
4388,동작구,여,아제르바이잔,2
4389,동작구,여,이스라엘,0
4390,동작구,여,베네수엘라,2
4391,동작구,여,칠레,1
4392,동작구,여,불가리아,2
4393,동작구,여,체코,0
4394,동작구,여,앙골라,0
4395,동작구,여,아르헨티나,1
4396,동작구,여,포르투갈,0
4397,동작구,여,(마카오),0
4398,동작구,여,투르크메니스탄,1
4399,동작구,여,감비아,1
4400,동작구,여,잠비아,0
4401,동작구,여,쿠웨이트,0
4402,동작구,여,과테말라,1
4403,동작구,여,부룬디,3
4404,동작구,여,짐바브웨,0
4405,동작구,여,크로아티아,0
4406,동작구,여,아르메니아,0
4407,동작구,여,리투아니아,0
4408,동작구,여,파라과이,0
4409,동작구,여,브루나이,2
4410,동작구,여,세르비아,1
4411,동작구,여,볼리비아,0
4412,동작구,여,도미니카공화국,0
4413,동작구,여,엘살바도르,1
4414,동작구,여,오만,0
4415,동작구,여,가봉,0
4416,동작구,여,코스타리카,1
4417,동작구,여,파나마,0
4418,동작구,여,슬로바키아,0
4419,동작구,여,팔레스타인,0
4420,동작구,여,피지,0
4421,동작구,여,온두라스,1
4422,동작구,여,몰도바,1
4423,동작구,여,부르키나파소,0
4424,동작구,여,조지아,1
4425,동작구,여,슬로베니아,2
4426,동작구,여,시에라리온,0
4427,동작구,여,자메이카,0
4428,동작구,여,모잠비크,0
4429,동작구,여,라트비아,0
4430,동작구,여,토고,1
4431,동작구,여,레바논,0
4432,동작구,여,니카라과,0
4433,동작구,여,말라위,0
4434,동작구,여,우루과이,0
4435,동작구,여,마다가스카르,0
4436,동작구,여,부탄,1
4437,동작구,여,모리셔스,0
4438,동작구,여,아이티,0
4439,동작구,여,쿠바,0
4440,동작구,여,콩고,0
4441,동작구,여,남수단공화국,0
4442,동작구,여,아이슬란드,0
4443,동작구,여,키프로스,0
4444,동작구,여,알바니아,0
4445,동작구,여,에스토니아,0
4446,동작구,여,트리니다드토바고,0
4447,동작구,여,베냉,0
4448,동작구,여,기니비사우,0
4449,동작구,여,차드,0
4450,동작구,여,에리트레아,1
4451,동작구,여,모리타니,0
4452,동작구,여,(영국외지민),0
4453,동작구,여,룩셈부르크,0
4454,동작구,여,소말리아,0
4455,동작구,여,마케도니아,0
4456,동작구,여,솔로몬군도,0
4457,동작구,여,바레인,0
4458,동작구,여,보츠와나,0
4459,동작구,여,중앙아프리카공화국,0
4460,동작구,여,카타르,0
4461,동작구,여,바하마,0
4462,동작구,여,바베이도스,1
4463,동작구,여,니제르,0
4464,동작구,여,세인트크리스토퍼네비스,0
4465,동작구,여,벨리즈,0
4466,동작구,여,몬테네그로,0
4467,동작구,여,보스니아-헤르체고비나,0
4468,동작구,여,파푸아뉴기니,0
4469,동작구,여,몰타,0
4470,동작구,여,코모로,0
4471,동작구,여,가이아나,0
4472,동작구,여,몰디브,0
4473,동작구,여,레소토,0
4474,동작구,여,수리남,0
4475,동작구,여,코소보,0
4476,동작구,여,스와질란드,0
4477,동작구,여,키리바시,0
4478,동작구,여,통가,0
4479,동작구,여,나우루,0
4480,동작구,여,바누아투,0
4481,동작구,여,세인트루시아,0
4482,동작구,여,팔라우,0
4483,동작구,여,나미비아,0
4484,동작구,여,적도기니,0
4485,동작구,여,도미니카연방,0
4486,동작구,여,카보베르데,0
4487,동작구,여,그레나다,0
4488,동작구,여,기타,2
4489,마포구,남,한국계중국인,625
4490,마포구,남,중국,932
4491,마포구,남,베트남,95
4492,마포구,남,우즈베키스탄,19
4493,마포구,남,캄보디아,13
4494,마포구,남,필리핀,22
4495,마포구,남,인도네시아,20
4496,마포구,남,네팔,42
4497,마포구,남,태국,32
4498,마포구,남,스리랑카,9
4499,마포구,남,미국,495
4500,마포구,남,미얀마,25
4501,마포구,남,일본,385
4502,마포구,남,몽골,14
4503,마포구,남,(타이완),635
4504,마포구,남,방글라데시,16
4505,마포구,남,파키스탄,21
4506,마포구,남,카자흐스탄,7
4507,마포구,남,인도,83
4508,마포구,남,러시아(연방),19
4509,마포구,남,캐나다,77
4510,마포구,남,키르기즈,1
4511,마포구,남,영국,86
4512,마포구,남,프랑스,102
4513,마포구,남,이집트,76
4514,마포구,남,우크라이나,6
4515,마포구,남,말레이시아,21
4516,마포구,남,독일,47
4517,마포구,남,나이지리아,2
4518,마포구,남,남아프리카공화국,5
4519,마포구,남,동티모르,2
4520,마포구,남,(홍콩),44
4521,마포구,남,오스트레일리아,36
4522,마포구,남,시리아,0
4523,마포구,남,이란,12
4524,마포구,남,가나,2
4525,마포구,남,사우디아라비아,24
4526,마포구,남,카메룬,0
4527,마포구,남,터키,4
4528,마포구,남,싱가포르,25
4529,마포구,남,뉴질랜드,18
4530,마포구,남,에티오피아,2
4531,마포구,남,브라질,6
4532,마포구,남,노르웨이,5
4533,마포구,남,이탈리아,19
4534,마포구,남,라오스,1
4535,마포구,남,모로코,16
4536,마포구,남,우간다,0
4537,마포구,남,아일랜드,23
4538,마포구,남,한국계러시아인,0
4539,마포구,남,스페인,16
4540,마포구,남,네덜란드,12
4541,마포구,남,멕시코,16
4542,마포구,남,예멘,6
4543,마포구,남,아랍에미리트연합,0
4544,마포구,남,타지키스탄,0
4545,마포구,남,스웨덴,11
4546,마포구,남,폴란드,4
4547,마포구,남,라이베리아,0
4548,마포구,남,케냐,1
4549,마포구,남,이라크,0
4550,마포구,남,요르단,0
4551,마포구,남,세네갈,0
4552,마포구,남,벨기에,7
4553,마포구,남,페루,2
4554,마포구,남,수단,1
4555,마포구,남,콜롬비아,6
4556,마포구,남,아프가니스탄,2
4557,마포구,남,스위스,6
4558,마포구,남,루마니아,1
4559,마포구,남,에콰도르,1
4560,마포구,남,리비아,0
4561,마포구,남,덴마크,3
4562,마포구,남,르완다,1
4563,마포구,남,핀란드,2
4564,마포구,남,그리스,2
4565,마포구,남,벨로루시,1
4566,마포구,남,오스트리아,2
4567,마포구,남,콩고민주공화국,1
4568,마포구,남,탄자니아,0
4569,마포구,남,알제리,2
4570,마포구,남,기니,0
4571,마포구,남,코트디부아르,0
4572,마포구,남,말리,1
4573,마포구,남,튀니지,0
4574,마포구,남,헝가리,1
4575,마포구,남,아제르바이잔,1
4576,마포구,남,이스라엘,2
4577,마포구,남,베네수엘라,0
4578,마포구,남,칠레,2
4579,마포구,남,불가리아,0
4580,마포구,남,체코,3
4581,마포구,남,앙골라,1
4582,마포구,남,아르헨티나,4
4583,마포구,남,포르투갈,3
4584,마포구,남,(마카오),0
4585,마포구,남,투르크메니스탄,1
4586,마포구,남,감비아,0
4587,마포구,남,잠비아,0
4588,마포구,남,쿠웨이트,0
4589,마포구,남,과테말라,0
4590,마포구,남,부룬디,0
4591,마포구,남,짐바브웨,0
4592,마포구,남,크로아티아,0
4593,마포구,남,아르메니아,2
4594,마포구,남,리투아니아,0
4595,마포구,남,파라과이,0
4596,마포구,남,브루나이,0
4597,마포구,남,세르비아,0
4598,마포구,남,볼리비아,0
4599,마포구,남,도미니카공화국,0
4600,마포구,남,엘살바도르,1
4601,마포구,남,오만,0
4602,마포구,남,가봉,0
4603,마포구,남,코스타리카,3
4604,마포구,남,파나마,0
4605,마포구,남,슬로바키아,1
4606,마포구,남,팔레스타인,0
4607,마포구,남,피지,0
4608,마포구,남,온두라스,0
4609,마포구,남,몰도바,0
4610,마포구,남,부르키나파소,0
4611,마포구,남,조지아,0
4612,마포구,남,슬로베니아,0
4613,마포구,남,시에라리온,0
4614,마포구,남,자메이카,0
4615,마포구,남,모잠비크,0
4616,마포구,남,라트비아,0
4617,마포구,남,토고,0
4618,마포구,남,레바논,0
4619,마포구,남,니카라과,1
4620,마포구,남,말라위,0
4621,마포구,남,우루과이,0
4622,마포구,남,마다가스카르,0
4623,마포구,남,부탄,0
4624,마포구,남,모리셔스,0
4625,마포구,남,아이티,0
4626,마포구,남,쿠바,0
4627,마포구,남,콩고,0
4628,마포구,남,남수단공화국,0
4629,마포구,남,아이슬란드,1
4630,마포구,남,키프로스,1
4631,마포구,남,알바니아,0
4632,마포구,남,에스토니아,0
4633,마포구,남,트리니다드토바고,0
4634,마포구,남,베냉,0
4635,마포구,남,기니비사우,0
4636,마포구,남,차드,0
4637,마포구,남,에리트레아,0
4638,마포구,남,모리타니,0
4639,마포구,남,(영국외지민),1
4640,마포구,남,룩셈부르크,0
4641,마포구,남,소말리아,0
4642,마포구,남,마케도니아,0
4643,마포구,남,솔로몬군도,0
4644,마포구,남,바레인,0
4645,마포구,남,보츠와나,0
4646,마포구,남,중앙아프리카공화국,0
4647,마포구,남,카타르,0
4648,마포구,남,바하마,0
4649,마포구,남,바베이도스,0
4650,마포구,남,니제르,0
4651,마포구,남,세인트크리스토퍼네비스,1
4652,마포구,남,벨리즈,0
4653,마포구,남,몬테네그로,0
4654,마포구,남,보스니아-헤르체고비나,0
4655,마포구,남,파푸아뉴기니,0
4656,마포구,남,몰타,0
4657,마포구,남,코모로,0
4658,마포구,남,가이아나,0
4659,마포구,남,몰디브,0
4660,마포구,남,레소토,0
4661,마포구,남,수리남,0
4662,마포구,남,코소보,0
4663,마포구,남,스와질란드,0
4664,마포구,남,키리바시,0
4665,마포구,남,통가,0
4666,마포구,남,나우루,0
4667,마포구,남,바누아투,0
4668,마포구,남,세인트루시아,0
4669,마포구,남,팔라우,0
4670,마포구,남,나미비아,0
4671,마포구,남,적도기니,0
4672,마포구,남,도미니카연방,0
4673,마포구,남,카보베르데,0
4674,마포구,남,그레나다,0
4675,마포구,남,기타,1
4676,마포구,여,한국계중국인,723
4677,마포구,여,중국,2330
4678,마포구,여,베트남,263
4679,마포구,여,우즈베키스탄,21
4680,마포구,여,캄보디아,24
4681,마포구,여,필리핀,63
4682,마포구,여,인도네시아,63
4683,마포구,여,네팔,22
4684,마포구,여,태국,116
4685,마포구,여,스리랑카,1
4686,마포구,여,미국,524
4687,마포구,여,미얀마,8
4688,마포구,여,일본,605
4689,마포구,여,몽골,39
4690,마포구,여,(타이완),774
4691,마포구,여,방글라데시,13
4692,마포구,여,파키스탄,8
4693,마포구,여,카자흐스탄,14
4694,마포구,여,인도,42
4695,마포구,여,러시아(연방),58
4696,마포구,여,캐나다,40
4697,마포구,여,키르기즈,8
4698,마포구,여,영국,45
4699,마포구,여,프랑스,120
4700,마포구,여,이집트,1
4701,마포구,여,우크라이나,5
4702,마포구,여,말레이시아,50
4703,마포구,여,독일,59
4704,마포구,여,나이지리아,1
4705,마포구,여,남아프리카공화국,5
4706,마포구,여,동티모르,3
4707,마포구,여,(홍콩),170
4708,마포구,여,오스트레일리아,22
4709,마포구,여,시리아,0
4710,마포구,여,이란,15
4711,마포구,여,가나,0
4712,마포구,여,사우디아라비아,24
4713,마포구,여,카메룬,0
4714,마포구,여,터키,11
4715,마포구,여,싱가포르,47
4716,마포구,여,뉴질랜드,5
4717,마포구,여,에티오피아,1
4718,마포구,여,브라질,7
4719,마포구,여,노르웨이,5
4720,마포구,여,이탈리아,23
4721,마포구,여,라오스,2
4722,마포구,여,모로코,6
4723,마포구,여,우간다,0
4724,마포구,여,아일랜드,3
4725,마포구,여,한국계러시아인,3
4726,마포구,여,스페인,13
4727,마포구,여,네덜란드,14
4728,마포구,여,멕시코,12
4729,마포구,여,예멘,1
4730,마포구,여,아랍에미리트연합,1
4731,마포구,여,타지키스탄,0
4732,마포구,여,스웨덴,10
4733,마포구,여,폴란드,4
4734,마포구,여,라이베리아,0
4735,마포구,여,케냐,1
4736,마포구,여,이라크,0
4737,마포구,여,요르단,0
4738,마포구,여,세네갈,0
4739,마포구,여,벨기에,8
4740,마포구,여,페루,5
4741,마포구,여,수단,0
4742,마포구,여,콜롬비아,7
4743,마포구,여,아프가니스탄,0
4744,마포구,여,스위스,9
4745,마포구,여,루마니아,4
4746,마포구,여,에콰도르,0
4747,마포구,여,리비아,0
4748,마포구,여,덴마크,8
4749,마포구,여,르완다,0
4750,마포구,여,핀란드,4
4751,마포구,여,그리스,3
4752,마포구,여,벨로루시,1
4753,마포구,여,오스트리아,4
4754,마포구,여,콩고민주공화국,0
4755,마포구,여,탄자니아,0
4756,마포구,여,알제리,0
4757,마포구,여,기니,0
4758,마포구,여,코트디부아르,0
4759,마포구,여,말리,0
4760,마포구,여,튀니지,1
4761,마포구,여,헝가리,3
4762,마포구,여,아제르바이잔,2
4763,마포구,여,이스라엘,1
4764,마포구,여,베네수엘라,1
4765,마포구,여,칠레,3
4766,마포구,여,불가리아,4
4767,마포구,여,체코,4
4768,마포구,여,앙골라,0
4769,마포구,여,아르헨티나,2
4770,마포구,여,포르투갈,2
4771,마포구,여,(마카오),12
4772,마포구,여,투르크메니스탄,0
4773,마포구,여,감비아,0
4774,마포구,여,잠비아,0
4775,마포구,여,쿠웨이트,0
4776,마포구,여,과테말라,0
4777,마포구,여,부룬디,0
4778,마포구,여,짐바브웨,1
4779,마포구,여,크로아티아,2
4780,마포구,여,아르메니아,0
4781,마포구,여,리투아니아,1
4782,마포구,여,파라과이,1
4783,마포구,여,브루나이,1
4784,마포구,여,세르비아,0
4785,마포구,여,볼리비아,0
4786,마포구,여,도미니카공화국,0
4787,마포구,여,엘살바도르,0
4788,마포구,여,오만,0
4789,마포구,여,가봉,0
4790,마포구,여,코스타리카,6
4791,마포구,여,파나마,2
4792,마포구,여,슬로바키아,1
4793,마포구,여,팔레스타인,0
4794,마포구,여,피지,0
4795,마포구,여,온두라스,0
4796,마포구,여,몰도바,1
4797,마포구,여,부르키나파소,0
4798,마포구,여,조지아,1
4799,마포구,여,슬로베니아,0
4800,마포구,여,시에라리온,0
4801,마포구,여,자메이카,1
4802,마포구,여,모잠비크,0
4803,마포구,여,라트비아,0
4804,마포구,여,토고,0
4805,마포구,여,레바논,0
4806,마포구,여,니카라과,2
4807,마포구,여,말라위,0
4808,마포구,여,우루과이,0
4809,마포구,여,마다가스카르,0
4810,마포구,여,부탄,0
4811,마포구,여,모리셔스,0
4812,마포구,여,아이티,0
4813,마포구,여,쿠바,0
4814,마포구,여,콩고,0
4815,마포구,여,남수단공화국,0
4816,마포구,여,아이슬란드,1
4817,마포구,여,키프로스,0
4818,마포구,여,알바니아,0
4819,마포구,여,에스토니아,0
4820,마포구,여,트리니다드토바고,0
4821,마포구,여,베냉,0
4822,마포구,여,기니비사우,0
4823,마포구,여,차드,0
4824,마포구,여,에리트레아,0
4825,마포구,여,모리타니,0
4826,마포구,여,(영국외지민),0
4827,마포구,여,룩셈부르크,0
4828,마포구,여,소말리아,0
4829,마포구,여,마케도니아,0
4830,마포구,여,솔로몬군도,1
4831,마포구,여,바레인,0
4832,마포구,여,보츠와나,0
4833,마포구,여,중앙아프리카공화국,0
4834,마포구,여,카타르,0
4835,마포구,여,바하마,0
4836,마포구,여,바베이도스,0
4837,마포구,여,니제르,0
4838,마포구,여,세인트크리스토퍼네비스,0
4839,마포구,여,벨리즈,0
4840,마포구,여,몬테네그로,0
4841,마포구,여,보스니아-헤르체고비나,0
4842,마포구,여,파푸아뉴기니,0
4843,마포구,여,몰타,0
4844,마포구,여,코모로,0
4845,마포구,여,가이아나,0
4846,마포구,여,몰디브,0
4847,마포구,여,레소토,0
4848,마포구,여,수리남,0
4849,마포구,여,코소보,0
4850,마포구,여,스와질란드,0
4851,마포구,여,키리바시,0
4852,마포구,여,통가,0
4853,마포구,여,나우루,0
4854,마포구,여,바누아투,0
4855,마포구,여,세인트루시아,0
4856,마포구,여,팔라우,0
4857,마포구,여,나미비아,0
4858,마포구,여,적도기니,0
4859,마포구,여,도미니카연방,0
4860,마포구,여,카보베르데,0
4861,마포구,여,그레나다,0
4862,마포구,여,기타,1
4863,서대문구,남,한국계중국인,391
4864,서대문구,남,중국,1015
4865,서대문구,남,베트남,180
4866,서대문구,남,우즈베키스탄,26
4867,서대문구,남,캄보디아,11
4868,서대문구,남,필리핀,27
4869,서대문구,남,인도네시아,10
4870,서대문구,남,네팔,20
4871,서대문구,남,태국,15
4872,서대문구,남,스리랑카,4
4873,서대문구,남,미국,302
4874,서대문구,남,미얀마,14
4875,서대문구,남,일본,84
4876,서대문구,남,몽골,36
4877,서대문구,남,(타이완),1134
4878,서대문구,남,방글라데시,12
4879,서대문구,남,파키스탄,17
4880,서대문구,남,카자흐스탄,20
4881,서대문구,남,인도,73
4882,서대문구,남,러시아(연방),20
4883,서대문구,남,캐나다,62
4884,서대문구,남,키르기즈,4
4885,서대문구,남,영국,73
4886,서대문구,남,프랑스,74
4887,서대문구,남,이집트,6
4888,서대문구,남,우크라이나,2
4889,서대문구,남,말레이시아,33
4890,서대문구,남,독일,42
4891,서대문구,남,나이지리아,2
4892,서대문구,남,남아프리카공화국,10
4893,서대문구,남,동티모르,1
4894,서대문구,남,(홍콩),48
4895,서대문구,남,오스트레일리아,32
4896,서대문구,남,시리아,0
4897,서대문구,남,이란,21
4898,서대문구,남,가나,2
4899,서대문구,남,사우디아라비아,13
4900,서대문구,남,카메룬,0
4901,서대문구,남,터키,6
4902,서대문구,남,싱가포르,29
4903,서대문구,남,뉴질랜드,9
4904,서대문구,남,에티오피아,6
4905,서대문구,남,브라질,4
4906,서대문구,남,노르웨이,3
4907,서대문구,남,이탈리아,13
4908,서대문구,남,라오스,1
4909,서대문구,남,모로코,6
4910,서대문구,남,우간다,1
4911,서대문구,남,아일랜드,7
4912,서대문구,남,한국계러시아인,0
4913,서대문구,남,스페인,18
4914,서대문구,남,네덜란드,19
4915,서대문구,남,멕시코,6
4916,서대문구,남,예멘,1
4917,서대문구,남,아랍에미리트연합,24
4918,서대문구,남,타지키스탄,2
4919,서대문구,남,스웨덴,13
4920,서대문구,남,폴란드,3
4921,서대문구,남,라이베리아,0
4922,서대문구,남,케냐,4
4923,서대문구,남,이라크,0
4924,서대문구,남,요르단,1
4925,서대문구,남,세네갈,2
4926,서대문구,남,벨기에,9
4927,서대문구,남,페루,3
4928,서대문구,남,수단,2
4929,서대문구,남,콜롬비아,2
4930,서대문구,남,아프가니스탄,4
4931,서대문구,남,스위스,4
4932,서대문구,남,루마니아,2
4933,서대문구,남,에콰도르,1
4934,서대문구,남,리비아,0
4935,서대문구,남,덴마크,2
4936,서대문구,남,르완다,2
4937,서대문구,남,핀란드,6
4938,서대문구,남,그리스,3
4939,서대문구,남,벨로루시,1
4940,서대문구,남,오스트리아,2
4941,서대문구,남,콩고민주공화국,2
4942,서대문구,남,탄자니아,7
4943,서대문구,남,알제리,0
4944,서대문구,남,기니,0
4945,서대문구,남,코트디부아르,1
4946,서대문구,남,말리,0
4947,서대문구,남,튀니지,2
4948,서대문구,남,헝가리,2
4949,서대문구,남,아제르바이잔,2
4950,서대문구,남,이스라엘,3
4951,서대문구,남,베네수엘라,0
4952,서대문구,남,칠레,2
4953,서대문구,남,불가리아,3
4954,서대문구,남,체코,1
4955,서대문구,남,앙골라,0
4956,서대문구,남,아르헨티나,1
4957,서대문구,남,포르투갈,2
4958,서대문구,남,(마카오),1
4959,서대문구,남,투르크메니스탄,0
4960,서대문구,남,감비아,0
4961,서대문구,남,잠비아,0
4962,서대문구,남,쿠웨이트,0
4963,서대문구,남,과테말라,2
4964,서대문구,남,부룬디,0
4965,서대문구,남,짐바브웨,1
4966,서대문구,남,크로아티아,1
4967,서대문구,남,아르메니아,0
4968,서대문구,남,리투아니아,1
4969,서대문구,남,파라과이,1
4970,서대문구,남,브루나이,0
4971,서대문구,남,세르비아,1
4972,서대문구,남,볼리비아,0
4973,서대문구,남,도미니카공화국,1
4974,서대문구,남,엘살바도르,0
4975,서대문구,남,오만,0
4976,서대문구,남,가봉,0
4977,서대문구,남,코스타리카,0
4978,서대문구,남,파나마,1
4979,서대문구,남,슬로바키아,1
4980,서대문구,남,팔레스타인,0
4981,서대문구,남,피지,1
4982,서대문구,남,온두라스,2
4983,서대문구,남,몰도바,0
4984,서대문구,남,부르키나파소,0
4985,서대문구,남,조지아,0
4986,서대문구,남,슬로베니아,1
4987,서대문구,남,시에라리온,0
4988,서대문구,남,자메이카,1
